/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_264.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_264.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_264.jpg, 0, 0.5054641, 0, 0.5560169
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_364.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_364.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_364.jpg, 0, 0.8063761, 0, 1.34955
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_466.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_466.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_466.jpg, -0.05300403, 1, 0, 2.521041
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_569.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_569.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_569.jpg, -0.3477151, 1, 0, 3.68317
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_671.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_671.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_671.jpg, -0.647736, 1, 0, 4.810694
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_773.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_773.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_773.jpg, -0.458451, 1, 0, 5.955567
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_876.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_876.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_876.jpg, -0.1613313, 1, 0, 7.108159
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_30_979.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_30_979.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_30_979.jpg, 0, 1, 0, 8.235732
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_084.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_084.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_084.jpg, 0, 1, 0, 9.583351
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_185.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_185.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_185.jpg, -0.2310601, 1, 0, 10.67982
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_285.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_285.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_285.jpg, -0.5318971, 1, 0, 11.5259
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_388.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_388.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_388.jpg, -0.8389499, 1, 0, 12.67888
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_490.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_490.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_490.jpg, -0.9750434, 1, 0, 13.31253
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_594.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_594.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_594.jpg, -0.6748333, 1, 0, 14.6287
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_696.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_696.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_696.jpg, -0.3695621, 1, 0, 15.55756
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_799.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_799.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_799.jpg, -0.07541502, 1, 0, 16.82192
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_31_902.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_31_902.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_31_902.jpg, 0.01746297, 1, 0, 18.03223
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_003.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_003.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_003.jpg, 0.1625819, 1, 0, 18.85137
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_105.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_105.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_105.jpg, 0, 1, 0, 20.00568
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_205.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_205.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_205.jpg, 0, 1, 0, 20.91294
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_310.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_310.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_310.jpg, 0, 1, 0, 21.97753
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_412.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_412.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_412.jpg, 0, 1, 0, 22.93028
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_514.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_514.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_514.jpg, 0, 1, 0, 23.91969
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_614.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_614.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_614.jpg, 0, 1, 0, 24.88374
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_714.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_714.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_714.jpg, 0, 1, 0, 25.84214
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_816.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_816.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_816.jpg, -0.2677681, 1, 0, 26.75551
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_32_919.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_32_919.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_32_919.jpg, 0, 1, 0, 27.68041
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_022.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_022.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_022.jpg, 0, 1, 0, 28.79271
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_124.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_124.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_124.jpg, -0.2126638, 1, 0, 29.69483
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_226.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_226.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_226.jpg, -0.002177954, 1, 0, 30.1904
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_326.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_326.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_326.jpg, -0.2347047, 1, 0, 30.1797
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_429.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_429.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_429.jpg, -0.2514421, 1, 0, 30.18748
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_529.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_529.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_529.jpg, 0, 1, 0, 30.18865
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_631.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_631.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_631.jpg, -0.2103782, 1, 0, 30.18406
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_736.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_736.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_736.jpg, -0.08231413, 1, 0, 30.19156
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_836.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_836.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_836.jpg, 0, 1, 0, 30.18996
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_33_939.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_33_939.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_33_939.jpg, 0, 1, 0, 30.19029
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_039.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_039.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_039.jpg, 0, 1, 0, 30.19031
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_140.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_140.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_140.jpg, -0.1565609, 1, 0, 30.18398
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_244.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_244.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_244.jpg, -0.1356057, 1, 0, 30.19016
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_345.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_345.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_345.jpg, -0.07663822, 1, 0, 30.19021
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_447.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_447.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_447.jpg, 0, 1, 0, 30.18994
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_549.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_549.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_549.jpg, 0, 1, 0, 30.1902
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_653.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_653.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_653.jpg, 0, 1, 0, 30.19034
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_754.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_754.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_754.jpg, -0.2440531, 1, 0, 30.17534
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_858.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_858.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_858.jpg, 0, 1, 0, 30.18934
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_34_962.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_34_962.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_34_962.jpg, -0.2530439, 1, 0, 30.17706
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_066.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_066.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_066.jpg, 0, 1, 0, 30.18931
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_168.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_168.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_168.jpg, -0.02750373, 1, 0, 30.19029
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_269.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_269.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_269.jpg, -0.3305848, 1, 0, 30.16659
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_371.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_371.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_371.jpg, -0.06733203, 1, 0, 30.19116
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_472.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_472.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_472.jpg, -0.1794001, 1, 0, 30.18676
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_575.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_575.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_575.jpg, 0, 1, 0, 30.18966
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_679.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_679.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_679.jpg, 0, 1, 0, 30.19022
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_785.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_785.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_785.jpg, 0, 1, 0, 30.19028
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_889.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_889.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_889.jpg, -0.1199731, 1, 0, 30.18685
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_35_989.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_35_989.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_35_989.jpg, -0.08902825, 1, 0, 30.19014
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_094.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_094.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_094.jpg, -0.01803911, 1, 0, 30.19021
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_198.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_198.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_198.jpg, -0.2588038, 1, 0, 30.17655
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_301.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_301.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_301.jpg, 0, 1, 0, 30.18883
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_404.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_404.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_404.jpg, 0, 1, 0, 30.1902
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_506.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_506.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_506.jpg, 0, 1, 0, 30.19054
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_608.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_608.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_608.jpg, 0, 1, 0, 30.19031
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_710.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_710.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_710.jpg, -0.02841318, 1, 0, 30.19012
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_811.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_811.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_811.jpg, -0.2933135, 1, 0, 30.16974
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_36_914.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_36_914.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_36_914.jpg, 0, 1, 0, 30.18928
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_016.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_016.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_016.jpg, -0.1727103, 1, 0, 30.18586
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_120.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_120.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_120.jpg, 0, 1, 0, 30.18948
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_223.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_223.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_223.jpg, 0, 1, 0, 30.18985
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_323.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_323.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_323.jpg, -0.045555, 1, 0, 30.18999
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_427.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_427.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_427.jpg, -0.2299801, 1, 0, 30.17825
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_532.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_532.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_532.jpg, 0, 1, 0, 30.18919
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_635.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_635.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_635.jpg, -0.1945978, 1, 0, 30.18345
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_736.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_736.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_736.jpg, -0.129855, 1, 0, 30.1906
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_839.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_839.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_839.jpg, -0.0143398, 1, 0, 30.18991
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_37_939.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_37_939.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_37_939.jpg, -0.2722256, 1, 0, 30.17637
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_043.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_043.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_043.jpg, 0, 1, 0, 30.18932
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_147.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_147.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_147.jpg, 0, 1, 0, 30.19021
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_247.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_247.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_247.jpg, 0, 1, 0, 30.19029
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_351.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_351.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_351.jpg, 0, 1, 0, 30.1903
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_454.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_454.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_454.jpg, 0, 1, 0, 30.19036
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_558.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_558.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_558.jpg, 0, 1, 0, 30.19031
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_661.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_661.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_661.jpg, 0, 1, 0, 30.19028
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_763.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_763.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_763.jpg, -0.261942, 1, 0, 30.1726
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_865.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_865.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_865.jpg, -0.09922528, 1, 0, 30.19091
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_38_966.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_38_966.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_38_966.jpg, 0, 1, 0, 30.18964
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_39_068.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_39_068.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_39_068.jpg, 0, 1, 0, 30.19023
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_39_170.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_39_170.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_39_170.jpg, 0, 1, 0, 30.19068
/Users/deadcartman/Downloads/IMG/center_2021_01_18_20_54_39_272.jpg, /Users/deadcartman/Downloads/IMG/left_2021_01_18_20_54_39_272.jpg, /Users/deadcartman/Downloads/IMG/right_2021_01_18_20_54_39_272.jpg, -0.02613294, 1, 0, 30.19018
